Address,Country ,State,City,New customer records
"NewRichmond, OH",US,OH,NewRichmond,1
"ValleyCottage, NY",US,NY,ValleyCottage,1
"Bennettsville, SC",US,SC,Bennettsville,1
"Circleville, NY",US,NY,Circleville,1
"MountRainier, MD",US,MD,MountRainier,1
"SneadsFerry, NC",US,NC,SneadsFerry,1
"Marlborough, CT",US,CT,Marlborough,1
"CoconutGrove, FL",US,FL,CoconutGrove,1
"Williamstown, NJ",US,NJ,Williamstown,1
"Bartonsville, PA",US,PA,Bartonsville,1
"Marlborough, NH",US,NH,Marlborough,1
"DetroitLakes, MN",US,MN,DetroitLakes,1
"Schaghticoke, NY",US,NY,Schaghticoke,1
"Weatherford, TX",US,TX,Weatherford,1
"NewKensington, PA",US,PA,NewKensington,1
"PequotLakes, MN",US,MN,PequotLakes,1
"WestHempstead, NY",US,NY,WestHempstead,1
"SpringValley, NY",US,NY,SpringValley,1
"ChesterSprings, PA",US,PA,ChesterSprings,1
"Peterborough, ON",CA,ON,Peterborough,1
"SouthBoston, VA",US,VA,SouthBoston,1
"HawthornWoods, IL",US,IL,HawthornWoods,1
"TaylorLakeVillage, TX",US,TX,TaylorLakeVillage,1
"BessemerCity, NC",US,NC,BessemerCity,1
"MountPleasant, NC",US,NC,MountPleasant,1
"BaySaintLouis, MS",US,MS,BaySaintLouis,1
"NorthPalmBeach, FL",US,FL,NorthPalmBeach,1
"LloydHarbor, NY",US,NY,LloydHarbor,1
"AshlandCity, TN",US,TN,AshlandCity,1
"Douglassville, PA",US,PA,Douglassville,1
"LincolnCity, OR",US,OR,LincolnCity,1
"Springfield, OR",US,OR,Springfield,1
"GrandTerrace, CA",US,CA,GrandTerrace,1
"ByronCenter, MI",US,MI,ByronCenter,1
"KendallPark, NJ",US,NJ,KendallPark,1
"ChevyChaseVillage, MD",US,MD,ChevyChaseVillage,1
"SouthCharleston, WV",US,WV,SouthCharleston,1
"MaggieValley, NC",US,NC,MaggieValley,1
"NorthHampton, NH",US,NH,NorthHampton,1
"UniversalCity, TX",US,TX,UniversalCity,1
"SaintDavids, PA",US,PA,SaintDavids,1
"NewtownSquare, PA",US,PA,NewtownSquare,1
"McKeesRocks, PA",US,PA,McKeesRocks,1
"NewBloomfield, PA",US,PA,NewBloomfield,1
"MountJuliet, TN",US,TN,MountJuliet,1
"NewTredegar, WLS",GB,WLS,NewTredegar,1
"NewWhiteland, IN",US,IN,NewWhiteland,1
"Jacksonville, AR",US,AR,Jacksonville,1
"MountainLakes, NJ",US,NJ,MountainLakes,1
"SilverSprings, NV",US,NV,SilverSprings,1
"GrandePrairie, AB",CA,AB,GrandePrairie,1
"Shelbyville, KY",US,KY,Shelbyville,1
"Sellersburg, IN",US,IN,Sellersburg,1
"Centerville, WA",US,WA,Centerville,1
"RehobothBeach, DE",US,DE,RehobothBeach,1
"Weaverville, NC",US,NC,Weaverville,1
"EastWhitePlains, NY",US,NY,EastWhitePlains,1
"SierraMadre, CA",US,CA,SierraMadre,1
"LakeSuccess, NY",US,NY,LakeSuccess,1
"TaylorsFalls, MN",US,MN,TaylorsFalls,1
"GrossePointe, MI",US,MI,GrossePointe,1
"SouthKingstown, RI",US,RI,SouthKingstown,1
"Steubenville, OH",US,OH,Steubenville,1
"WestWindsor, NJ",US,NJ,WestWindsor,1
"HastingsonHudson, NY",US,NY,HastingsonHudson,1
"WestKelowna, BC",CA,BC,WestKelowna,1
"ComstockPark, MI",US,MI,ComstockPark,1
"WhitmoreLake, MI",US,MI,WhitmoreLake,1
"Stockbridge, MI",US,MI,Stockbridge,1
"Lenhartsville, PA",US,PA,Lenhartsville,1
"NorthOxford, MA",US,MA,NorthOxford,1
"NewBraintree, MA",US,MA,NewBraintree,1
"Harrisville, NH",US,NH,Harrisville,1
"Altrincham, ENG",GB,ENG,Altrincham,1
"BentonHarbor, MI",US,MI,BentonHarbor,1
"DardennePrairie, MO",US,MO,DardennePrairie,1
"ValleyGrande, AL",US,AL,ValleyGrande,1
"NewportCoast, CA",US,CA,NewportCoast,1
"MammothLakes, CA",US,CA,MammothLakes,1
"TalkingRock, GA",US,GA,TalkingRock,1
"SaintLeonard, MD",US,MD,SaintLeonard,1
"WestBoylston, MA",US,MA,WestBoylston,1
"ShermansDale, PA",US,PA,ShermansDale,1
"NorthStonington, CT",US,CT,NorthStonington,1
"Bloomingdale, GA",US,GA,Bloomingdale,1
"ChicagoRidge, IL",US,IL,ChicagoRidge,1
"WashingtonTownship, NJ",US,NJ,WashingtonTownship,1
"Christiansburg, VA",US,VA,Christiansburg,1
"PointEdward, ON",CA,ON,PointEdward,1
"Plantsville, CT",US,CT,Plantsville,1
"BeckettRidge, OH",US,OH,BeckettRidge,1
"Jerseyville, IL",US,IL,Jerseyville,1
"MountainCity, TX",US,TX,MountainCity,1
"BlowingRock, NC",US,NC,BlowingRock,1
"GreenValley, AZ",US,AZ,GreenValley,1
"ClarenceCenter, NY",US,NY,ClarenceCenter,1
"PanoramaCity, CA",US,CA,PanoramaCity,1
"RankinPark, NSW",AU,NSW,RankinPark,1
"OldPointStation, SC",US,SC,OldPointStation,1
"SouthWestBend, ME",US,ME,SouthWestBend,1
"OldGreenwich, CT",US,CT,OldGreenwich,1
"FortMitchell, KY",US,KY,FortMitchell,1
"Spotsylvania, VA",US,VA,Spotsylvania,1
"Floresville, TX",US,TX,Floresville,1
"MedfordLakes, NJ",US,NJ,MedfordLakes,1
"NicholsHills, OK",US,OK,NicholsHills,1
"ThreeBridges, NJ",US,NJ,ThreeBridges,1
"ChippewaFalls, WI",US,WI,ChippewaFalls,1
"SenecaFalls, NY",US,NY,SenecaFalls,1
"TierraVerde, FL",US,FL,TierraVerde,1
"MillerPlace, NY",US,NY,MillerPlace,1
"Moultonborough, NH",US,NH,Moultonborough,1
"EastFreetown, MA",US,MA,EastFreetown,1
"Waynesville, MO",US,MO,Waynesville,1
"NeptuneBeach, FL",US,FL,NeptuneBeach,1
"Bishopville, SC",US,SC,Bishopville,1
"Springfield, LA",US,LA,Springfield,1
"SaintFrancis, MN",US,MN,SaintFrancis,1
"NewBrighton, PA",US,PA,NewBrighton,1
"DillonBeach, CA",US,CA,DillonBeach,1
"HarborSprings, MI",US,MI,HarborSprings,1
"HuntingdonValley, PA",US,PA,HuntingdonValley,1
"BrownsSummit, NC",US,NC,BrownsSummit,1
"Brecksville, OH",US,OH,Brecksville,1
"Crawfordsville, IN",US,IN,Crawfordsville,1
"SouthLakeTahoe, CA",US,CA,SouthLakeTahoe,1
"PointPleasant, NJ",US,NJ,PointPleasant,1
"MountainCity, TN",US,TN,MountainCity,1
"MiddleHaddam, CT",US,CT,MiddleHaddam,1
"NorthVancouver, BC",CA,BC,NorthVancouver,1
"CherryValley, IL",US,IL,CherryValley,1
"MapleHeights, OH",US,OH,MapleHeights,1
"CarmelValley, CA",US,CA,CarmelValley,1
"WarrenTownship, NJ",US,NJ,WarrenTownship,1
"Placerville, CA",US,CA,Placerville,1
"OlmstedFalls, OH",US,OH,OlmstedFalls,1
"Farmingdale, ME",US,ME,Farmingdale,1
"LauderdaleLakes, FL",US,FL,LauderdaleLakes,1
"WestMifflin, PA",US,PA,WestMifflin,1
"Farmersville, TX",US,TX,Farmersville,1
"NorthFontana, CA",US,CA,NorthFontana,1
"MineralBluff, GA",US,GA,MineralBluff,1
"MountPleasant, IA",US,IA,MountPleasant,1
"NorthKansasCity, MO",US,MO,NorthKansasCity,1
"RockSprings, WY",US,WY,RockSprings,1
"Harrisville, RI",US,RI,Harrisville,1
"GrantValkaria, FL",US,FL,GrantValkaria,1
"Ellettsville, IN",US,IN,Ellettsville,1
"SaintGeorge, UT",US,UT,SaintGeorge,1
"FallingWaters, WV",US,WV,FallingWaters,1
"NorthChelmsford, MA",US,MA,NorthChelmsford,1
"Bloomingdale, NJ",US,NJ,Bloomingdale,1
"BethanyBeach, DE",US,DE,BethanyBeach,1
"ChurchPoint, LA",US,LA,ChurchPoint,1
"Easthampton, MA",US,MA,Easthampton,1
"Huttonsville, WV",US,WV,Huttonsville,1
"SantaRitaVillage, GU",US,GU,SantaRitaVillage,1
"InternationalFalls, MN",US,MN,InternationalFalls,1
"CarolStream, IL",US,IL,CarolStream,1
"Johannesburg, GP",ZA,GP,Johannesburg,1
"Earlysville, VA",US,VA,Earlysville,1
"BelleChasse, LA",US,LA,BelleChasse,1
"CirclePines, MN",US,MN,CirclePines,1
"GrandviewHeights, OH",US,OH,GrandviewHeights,1
"SiouxCenter, IA",US,IA,SiouxCenter,1
"CanalWinchester, OH",US,OH,CanalWinchester,1
"MullicaHill, NJ",US,NJ,MullicaHill,1
"WindsorHills, CA",US,CA,WindsorHills,1
"SierraVista, AZ",US,AZ,SierraVista,1
"NorthRoyalton, OH",US,OH,NorthRoyalton,1
"OrangeBeach, AL",US,AL,OrangeBeach,1
"Phillipsburg, NJ",US,NJ,Phillipsburg,1
"Yanceyville, NC",US,NC,Yanceyville,1
"Englishtown, NJ",US,NJ,Englishtown,1
"EastHartford, CT",US,CT,EastHartford,1
"Chillicothe, TX",US,TX,Chillicothe,1
"Thomastown, VIC",AU,VIC,Thomastown,1
"Springfield, VT",US,VT,Springfield,1
"CopperasCove, TX",US,TX,CopperasCove,1
"SaintGabriel, LA",US,LA,SaintGabriel,1
"Mechanicsville, MD",US,MD,Mechanicsville,1
"Clarksville, MD",US,MD,Clarksville,1
"WestFriendship, MD",US,MD,WestFriendship,1
"LakeLosAngeles, CA",US,CA,LakeLosAngeles,1
"HarveysLake, PA",US,PA,HarveysLake,1
"OlympicValley, CA",US,CA,OlympicValley,1
"CitrusSprings, FL",US,FL,CitrusSprings,1
"Youngsville, LA",US,LA,Youngsville,1
"LakeHavasuCity, AZ",US,AZ,LakeHavasuCity,1
"EastConcord, NY",US,NY,EastConcord,1
"AlbertPark, VIC",AU,VIC,AlbertPark,1
"WolverineLake, MI",US,MI,WolverineLake,1
"Bridgeville, PA",US,PA,Bridgeville,1
"Hopkinsville, KY",US,KY,Hopkinsville,1
"Bentleyville, OH",US,OH,Bentleyville,1
"NorthBarrington, IL",US,IL,NorthBarrington,1
"SouthYarmouth, MA",US,MA,SouthYarmouth,1
"Elliottsburg, PA",US,PA,Elliottsburg,1
"StuartsDraft, VA",US,VA,StuartsDraft,1
"NewColumbia, PA",US,PA,NewColumbia,1
"Cuddebackville, NY",US,NY,Cuddebackville,1
"HollisCenter, ME",US,ME,HollisCenter,1
"WhitePlains, MD",US,MD,WhitePlains,1
"WestCaldwell, NJ",US,NJ,WestCaldwell,1
"RoanMountain, TN",US,TN,RoanMountain,1
"CumberlandForeside, ME",US,ME,CumberlandForeside,1
"PrincessAnne, MD",US,MD,PrincessAnne,1
"UniversityPark, MD",US,MD,UniversityPark,1
"WheatleyHeights, NY",US,NY,WheatleyHeights,1
"Springville, AL",US,AL,Springville,1
"EastOlympia, WA",US,WA,EastOlympia,1
"Dawsonville, GA",US,GA,Dawsonville,1
"WalnutGrove, AL",US,AL,WalnutGrove,1
"Schuylerville, NY",US,NY,Schuylerville,1
"LaSelvaBeach, CA",US,CA,LaSelvaBeach,1
"Castroville, CA",US,CA,Castroville,1
"RoundMountain, CA",US,CA,RoundMountain,1
"SaddleBrook, NJ",US,NJ,SaddleBrook,1
"RidgefieldPark, NJ",US,NJ,RidgefieldPark,1
"SleepyHollow, NY",US,NY,SleepyHollow,1
"ChinaSpring, TX",US,TX,ChinaSpring,1
"NewCumberland, PA",US,PA,NewCumberland,1
"RoundLakeBeach, IL",US,IL,RoundLakeBeach,1
"VadnaisHeights, MN",US,MN,VadnaisHeights,1
"Scarborough, ON",CA,ON,Scarborough,1
"CenterMoriches, NY",US,NY,CenterMoriches,1
"Independence, MO",US,MO,Independence,1
"SutterCreek, CA",US,CA,SutterCreek,1
"AmericanFork, UT",US,UT,AmericanFork,1
"DingmansFerry, PA",US,PA,DingmansFerry,1
"NorthScituate, RI",US,RI,NorthScituate,1
"GlendaleHeights, IL",US,IL,GlendaleHeights,1
"Chesterbrook, PA",US,PA,Chesterbrook,1
"SaintJohnsbury, VT",US,VT,SaintJohnsbury,1
"FortMcMurray, AB",CA,AB,FortMcMurray,1
"MountainGrove, MO",US,MO,MountainGrove,1
"CherryValley, MA",US,MA,CherryValley,1
"MichianaShores, IN",US,IN,MichianaShores,1
"Higginsville, MO",US,MO,Higginsville,1
"WellesleyHills, MA",US,MA,WellesleyHills,1
"PointofRocks, MD",US,MD,PointofRocks,1
"Elizabethton, TN",US,TN,Elizabethton,1
"FlemingIsland, FL",US,FL,FlemingIsland,1
"TetonVillage, WY",US,WY,TetonVillage,1
"SherrillsFord, NC",US,NC,SherrillsFord,1
"MachesneyPark, IL",US,IL,MachesneyPark,1
"NewSalisbury, IN",US,IN,NewSalisbury,1
"BrucetonMills, WV",US,WV,BrucetonMills,1
"Independence, LA",US,LA,Independence,1
"Bridgeville, DE",US,DE,Bridgeville,1
"RichlandHills, TX",US,TX,RichlandHills,1
"MountMorris, IL",US,IL,MountMorris,1
"Bergenfield, NJ",US,NJ,Bergenfield,1
"SantaTeresa, NM",US,NM,SantaTeresa,1
"EastNorwich, NY",US,NY,EastNorwich,1
"Carlinville, IL",US,IL,Carlinville,1
"BradfordWoods, PA",US,PA,BradfordWoods,1
"WindsorLocks, CT",US,CT,WindsorLocks,1
"SanFernando, CA",US,CA,SanFernando,1
"Shiremanstown, PA",US,PA,Shiremanstown,1
"CaliforniaCity, CA",US,CA,CaliforniaCity,1
"WestLebanon, NH",US,NH,WestLebanon,1
"PleasantHill, NC",US,NC,PleasantHill,1
"Saunderstown, RI",US,RI,Saunderstown,1
"PollockPines, CA",US,CA,PollockPines,1
"WadmalawIsland, SC",US,SC,WadmalawIsland,1
"PalmSprings, FL",US,FL,PalmSprings,1
"DeLeonSprings, FL",US,FL,DeLeonSprings,1
"EastNewMarket, MD",US,MD,EastNewMarket,1
"CollegePoint, NY",US,NY,CollegePoint,1
"Springville, NY",US,NY,Springville,1
"CharlotteAmalie, VI",US,VI,CharlotteAmalie,1
"SandSprings, OK",US,OK,SandSprings,1
"GoldensBridge, NY",US,NY,GoldensBridge,1
"HurlburtField, FL",US,FL,HurlburtField,1
"Nicholasville, KY",US,KY,Nicholasville,1
"WestChicago, IL",US,IL,WestChicago,1
"NewCarrollton, MD",US,MD,NewCarrollton,1
"TurnersFalls, MA",US,MA,TurnersFalls,1
"ArkansasCity, KS",US,KS,ArkansasCity,1
"BattleCreek, MI",US,MI,BattleCreek,1
"WestLongBranch, NJ",US,NJ,WestLongBranch,1
"TurtleCreek, PA",US,PA,TurtleCreek,1
"SewickleyHeights, PA",US,PA,SewickleyHeights,1
"Clementsvale, NS",CA,NS,Clementsvale,1
"LittleCompton, RI",US,RI,LittleCompton,1
"Gardnerville, NV",US,NV,Gardnerville,1
"PeaksIsland, ME",US,ME,PeaksIsland,1
"Guntersville, AL",US,AL,Guntersville,1
"BaskingRidge, NJ",US,NJ,BaskingRidge,1
"WillowSprings, NC",US,NC,WillowSprings,1
"BeaverDamLake, NY",US,NY,BeaverDamLake,1
"Stalybridge, ENG",GB,ENG,Stalybridge,1
"HawaiianOceanView, HI",US,HI,HawaiianOceanView,1
"StJohnsbury, VT",US,VT,StJohnsbury,1
"Monroeville, PA",US,PA,Monroeville,1
"MarylandHeights, MO",US,MO,MarylandHeights,1
"Shipshewana, IN",US,IN,Shipshewana,1
"Hillsborough, NC",US,NC,Hillsborough,1
"IdahoSprings, CO",US,CO,IdahoSprings,1
"DunbartonCenter, NH",US,NH,DunbartonCenter,1
"PortCharlotte, FL",US,FL,PortCharlotte,1
"SaintSimonsIsland, GA",US,GA,SaintSimonsIsland,1
"WadingRiver, NY",US,NY,WadingRiver,1
"SagamoreHills, OH",US,OH,SagamoreHills,1
"MountCarmel, IL",US,IL,MountCarmel,1
"Williamston, MI",US,MI,Williamston,1
"Princeville, HI",US,HI,Princeville,1
"RedwoodFalls, MN",US,MN,RedwoodFalls,1
"RockawayBeach, NY",US,NY,RockawayBeach,1
"PortClinton, OH",US,OH,PortClinton,1
"Cheektowaga, NY",US,NY,Cheektowaga,1
"BoothbayHarbor, ME",US,ME,BoothbayHarbor,1
"LakeRonkonkoma, NY",US,NY,LakeRonkonkoma,1
"NorthGranby, CT",US,CT,NorthGranby,1
"LakeSaintLouis, MO",US,MO,LakeSaintLouis,1
"Martinsville, NJ",US,NJ,Martinsville,1
"Scottsville, VA",US,VA,Scottsville,1
"NewFairfield, CT",US,CT,NewFairfield,1
"SafetyHarbor, FL",US,FL,SafetyHarbor,1
"SomersetCenter, MI",US,MI,SomersetCenter,1
"RousesPoint, NY",US,NY,RousesPoint,1
"Meadowbrook, PA",US,PA,Meadowbrook,1
"Southampton, PA",US,PA,Southampton,1
"UpperMontclair, NJ",US,NJ,UpperMontclair,1
"IndianRiver, MI",US,MI,IndianRiver,1
"MountEphraim, NJ",US,NJ,MountEphraim,1
"GreenCoveSprings, FL",US,FL,GreenCoveSprings,1
"EastSaintLouis, IL",US,IL,EastSaintLouis,1
"PrinceFrederick, MD",US,MD,PrinceFrederick,1
"Jeffersonton, VA",US,VA,Jeffersonton,1
"MansfieldCenter, CT",US,CT,MansfieldCenter,1
"BeverlyHills, FL",US,FL,BeverlyHills,1
"BrushPrairie, WA",US,WA,BrushPrairie,1
"MountBethel, PA",US,PA,MountBethel,1
"MoreheadCity, NC",US,NC,MoreheadCity,1
"HeberSprings, AR",US,AR,HeberSprings,1
"WestSayville, NY",US,NY,WestSayville,1
"Purcellville, VA",US,VA,Purcellville,1
"NorthMiamiBeach, FL",US,FL,NorthMiamiBeach,1
"FountainCity, WI",US,WI,FountainCity,1
"YuccaValley, CA",US,CA,YuccaValley,1
"Walkersville, MD",US,MD,Walkersville,1
"HiddenValleyLake, CA",US,CA,HiddenValleyLake,1
"PassChristian, MS",US,MS,PassChristian,1
"PleasantGrove, AL",US,AL,PleasantGrove,1
"SpringValley, IL",US,IL,SpringValley,1
"Morrisonville, NY",US,NY,Morrisonville,1
"Fisherville, MA",US,MA,Fisherville,1
"Lutherville, MD",US,MD,Lutherville,1
"ExcelsiorSprings, MO",US,MO,ExcelsiorSprings,1
"DesertHotSprings, CA",US,CA,DesertHotSprings,1
"Albrightsville, PA",US,PA,Albrightsville,1
"Lindenhurst, IL",US,IL,Lindenhurst,1
"NorthTonawanda, NY",US,NY,NorthTonawanda,1
"EastKingston, NH",US,NH,EastKingston,1
"EastHazelCrest, IL",US,IL,EastHazelCrest,1
"LittleFalls, NJ",US,NJ,LittleFalls,1
"Milledgeville, GA",US,GA,Milledgeville,1
"HaikuPauwela, HI",US,HI,HaikuPauwela,1
"SouthwestHarbor, ME",US,ME,SouthwestHarbor,1
"NorthDighton, MA",US,MA,NorthDighton,1
"HighlandVillage, TX",US,TX,HighlandVillage,1
"WestBridgewater, MA",US,MA,WestBridgewater,1
"Drewryville, VA",US,VA,Drewryville,1
"SocialCircle, GA",US,GA,SocialCircle,1
"Grantsville, MD",US,MD,Grantsville,1
"SaintCharles, IA",US,IA,SaintCharles,1
"NewBrighton, MN",US,MN,NewBrighton,1
"RussellsMills, MA",US,MA,RussellsMills,1
"SaintHelena, CA",US,CA,SaintHelena,1
"WestGreenwich, RI",US,RI,WestGreenwich,1
"Schoolcraft, MI",US,MI,Schoolcraft,1
"Brownsville, TN",US,TN,Brownsville,1
"SpringGrove, IL",US,IL,SpringGrove,1
"Graniteville, SC",US,SC,Graniteville,1
"Streetsboro, OH",US,OH,Streetsboro,1
"DorchesterCenter, MA",US,MA,DorchesterCenter,1
"DistrictHeights, MD",US,MD,DistrictHeights,1
"Cartersville, GA",US,GA,Cartersville,1
"Millbrook, AL",US,AL,Millbrook,1
"Greenlawn, NY",US,NY,Greenlawn,1
"Flanders, CT",US,CT,Flanders,1
"OakBrook, IL",US,IL,OakBrook,1
"Grant, MN",US,MN,Grant,1
"Freeland, MI",US,MI,Freeland,1
"Pembroke, MA",US,MA,Pembroke,1
"Hanover, IN",US,IN,Hanover,1
"Cedarburg, WI",US,WI,Cedarburg,1
"NewBaden, IL",US,IL,NewBaden,1
"Overland, MO",US,MO,Overland,1
"Union, MO",US,MO,Union,1
"Newhall, CA",US,CA,Newhall,1
"Draper, VA",US,VA,Draper,1
"Cherokee, OK",US,OK,Cherokee,1
"Littlerock, CA",US,CA,Littlerock,1
"Riverside, IL",US,IL,Riverside,1
"Pawling, NY",US,NY,Pawling,1
"Camden, DE",US,DE,Camden,1
"Ronkonkoma, NY",US,NY,Ronkonkoma,1
"SouthOgden, UT",US,UT,SouthOgden,1
"EastRidge, TN",US,TN,EastRidge,1
"RapidCity, SD",US,SD,RapidCity,1
"Kirksville, MO",US,MO,Kirksville,1
"Ventress, LA",US,LA,Ventress,1
"Lancaster, VA",US,VA,Lancaster,1
"McKenney, VA",US,VA,McKenney,1
"Waldo, FL",US,FL,Waldo,1
"TheVillage, OK",US,OK,TheVillage,1
"Grandville, MI",US,MI,Grandville,1
"RedWing, MN",US,MN,RedWing,1
"Manteca, CA",US,CA,Manteca,1
"Hightstown, NJ",US,NJ,Hightstown,1
"SaintAnn, MO",US,MO,SaintAnn,1
"Cumming, IA",US,IA,Cumming,1
"Martinez, GA",US,GA,Martinez,1
"LakePark, FL",US,FL,LakePark,1
"Barnsley, ENG",GB,ENG,Barnsley,1
"Chandler, TX",US,TX,Chandler,1
"Lancaster, MA",US,MA,Lancaster,1
"Powderly, TX",US,TX,Powderly,1
"WebbCity, MO",US,MO,WebbCity,1
"Windcrest, TX",US,TX,Windcrest,1
"Johnstown, CO",US,CO,Johnstown,1
"Nampa, ID",US,ID,Nampa,1
"Texarkana, TX",US,TX,Texarkana,1
"Kensington, CA",US,CA,Kensington,1
"Wellington, KS",US,KS,Wellington,1
"Maynooth, KE",IE,KE,Maynooth,1
"Smithfield, NC",US,NC,Smithfield,1
"Holmdel, NJ",US,NJ,Holmdel,1
"Alpine, UT",US,UT,Alpine,1
"Soledad, CA",US,CA,Soledad,1
"Firebaugh, CA",US,CA,Firebaugh,1
"Lakeway, TX",US,TX,Lakeway,1
"RuralHall, NC",US,NC,RuralHall,1
"Hernando, FL",US,FL,Hernando,1
"SandyHook, CT",US,CT,SandyHook,1
"BeachHaven, NJ",US,NJ,BeachHaven,1
"Fate, TX",US,TX,Fate,1
"PortNeches, TX",US,TX,PortNeches,1
"Buhler, KS",US,KS,Buhler,1
"Wellfleet, MA",US,MA,Wellfleet,1
"VanMeter, IA",US,IA,VanMeter,1
"Pascagoula, MS",US,MS,Pascagoula,1
"Wallkill, NY",US,NY,Wallkill,1
"Selma, AL",US,AL,Selma,1
"Choctaw, OK",US,OK,Choctaw,1
"Hazelwood, MO",US,MO,Hazelwood,1
"Lincolnton, NC",US,NC,Lincolnton,1
"Houma, LA",US,LA,Houma,1
"Abington, MA",US,MA,Abington,1
"Clayton, DE",US,DE,Clayton,1
"Colfax, CA",US,CA,Colfax,1
"Kapaa, HI",US,HI,Kapaa,1
"RedHook, NY",US,NY,RedHook,1
"Indiana, PA",US,PA,Indiana,1
"Florence, AL",US,AL,Florence,1
"GrandForks, ND",US,ND,GrandForks,1
"Lima, NY",US,NY,Lima,1
"Daniels, WV",US,WV,Daniels,1
"Stoneham, MA",US,MA,Stoneham,1
"SandsPoint, NY",US,NY,SandsPoint,1
"OakCreek, CO",US,CO,OakCreek,1
"Hastings, NE",US,NE,Hastings,1
"Islandia, NY",US,NY,Islandia,1
"ParkerCity, IN",US,IN,ParkerCity,1
"Louisburg, NC",US,NC,Louisburg,1
"Brockport, NY",US,NY,Brockport,1
"Hominy, OK",US,OK,Hominy,1
"ElkinsPark, PA",US,PA,ElkinsPark,1
"Archbold, OH",US,OH,Archbold,1
"Mayville, WI",US,WI,Mayville,1
"LinnCreek, MO",US,MO,LinnCreek,1
"Bisbee, AZ",US,AZ,Bisbee,1
"Clinton, IL",US,IL,Clinton,1
"Anaconda, MT",US,MT,Anaconda,1
"Milford, NJ",US,NJ,Milford,1
"LosOlivos, CA",US,CA,LosOlivos,1
"Enola, PA",US,PA,Enola,1
"Broadalbin, NY",US,NY,Broadalbin,1
"Hartselle, AL",US,AL,Hartselle,1
"Conover, NC",US,NC,Conover,1
"Hanover, MN",US,MN,Hanover,1
"Kannapolis, NC",US,NC,Kannapolis,1
"Lafayette, NJ",US,NJ,Lafayette,1
"Snowmass, CO",US,CO,Snowmass,1
"Jefferson, GA",US,GA,Jefferson,1
"Waikoloa, HI",US,HI,Waikoloa,1
"Florence, AZ",US,AZ,Florence,1
"Aylesbury, ENG",GB,ENG,Aylesbury,1
"Memphis, AL",US,AL,Memphis,1
"Mattituck, NY",US,NY,Mattituck,1
"Birchcliff, AB",CA,AB,Birchcliff,1
"WhiteMarsh, MD",US,MD,WhiteMarsh,1
"Hamilton, MT",US,MT,Hamilton,1
"SaukRapids, MN",US,MN,SaukRapids,1
"Jackson, MO",US,MO,Jackson,1
"Sebastian, FL",US,FL,Sebastian,1
"Orillia, ON",CA,ON,Orillia,1
"Emporia, KS",US,KS,Emporia,1
"Kamloops, BC",CA,BC,Kamloops,1
"Altus, OK",US,OK,Altus,1
"Hilo, HI",US,HI,Hilo,1
"Smithville, MO",US,MO,Smithville,1
"Washington, MO",US,MO,Washington,1
"MontVernon, NH",US,NH,MontVernon,1
"VanDyne, WI",US,WI,VanDyne,1
"Frankfort, IN",US,IN,Frankfort,1
"Pleasanton, KS",US,KS,Pleasanton,1
"Romulus, MI",US,MI,Romulus,1
"PennValley, PA",US,PA,PennValley,1
"Dinwiddie, VA",US,VA,Dinwiddie,1
"Winchester, MO",US,MO,Winchester,1
"Arcade, CA",US,CA,Arcade,1
"Columbia, CT",US,CT,Columbia,1
"Endwell, NY",US,NY,Endwell,1
"Calera, AL",US,AL,Calera,1
"ValleyCity, OH",US,OH,ValleyCity,1
"Blandford, MA",US,MA,Blandford,1
"Mountville, PA",US,PA,Mountville,1
"RedBud, IL",US,IL,RedBud,1
"Winchendon, MA",US,MA,Winchendon,1
"Cayce, SC",US,SC,Cayce,1
"Mukwonago, WI",US,WI,Mukwonago,1
"BeaverDam, WI",US,WI,BeaverDam,1
"Hartland, WI",US,WI,Hartland,1
"Andrews, TX",US,TX,Andrews,1
"Mazama, WA",US,WA,Mazama,1
"Wolfforth, TX",US,TX,Wolfforth,1
"Greenville, AL",US,AL,Greenville,1
"Greenville, NY",US,NY,Greenville,1
"Morristown, TN",US,TN,Morristown,1
"WinonaLake, IN",US,IN,WinonaLake,1
"Middletown, CT",US,CT,Middletown,1
"NormanPark, GA",US,GA,NormanPark,1
"Asbury, NJ",US,NJ,Asbury,1
"BoundBrook, NJ",US,NJ,BoundBrook,1
"Millville, NJ",US,NJ,Millville,1
"Bozman, MD",US,MD,Bozman,1
"Longs, SC",US,SC,Longs,1
"BryansRoad, MD",US,MD,BryansRoad,1
"Shrewsbury, PA",US,PA,Shrewsbury,1
"RunawayBay, TX",US,TX,RunawayBay,1
"Diablo, CA",US,CA,Diablo,1
"Lufkin, TX",US,TX,Lufkin,1
"Freedom, PA",US,PA,Freedom,1
"Gautier, MS",US,MS,Gautier,1
"Moab, UT",US,UT,Moab,1
"Burns, TN",US,TN,Burns,1
"OakPoint, TX",US,TX,OakPoint,1
"Rydal, GA",US,GA,Rydal,1
"Clinton, SC",US,SC,Clinton,1
"Syracuse, IN",US,IN,Syracuse,1
"Centertown, MO",US,MO,Centertown,1
"Tilton, NH",US,NH,Tilton,1
"Newberg, OR",US,OR,Newberg,1
"Mesquite, NV",US,NV,Mesquite,1
"Westwood, KS",US,KS,Westwood,1
"Newport, MI",US,MI,Newport,1
"Cromwell, CT",US,CT,Cromwell,1
"Hidalgo, TX",US,TX,Hidalgo,1
"Newborn, GA",US,GA,Newborn,1
