Address,"Country ",State,City,New customer records,Latitude,Longitude
"Shawnee, KS",US,KS,Shawnee,3,39.0051146,-94.7342691
"FairOaks, CA",US,CA,Fair Oaks,3,37.9448402,-122.0539842
"Marlboro, NJ",US,NJ,Marlboro,3,39.4850245,-75.3211259
"NewPaltz, NY",US,NY,New Paltz,3,41.7464972,-74.0844894
"Newcastle, WA",US,WA,Newcastle,3,47.5300262,-122.1617026
"Hesperia, CA",US,CA,Hesperia,3,34.3770122,-117.3158084
"Enfield, CT",US,CT,Enfield,3,41.9791024,-72.5976987
"BelleMead, NJ",US,NJ,Belle Mead,3,40.4667713,-74.6607144
"Racine, WI",US,WI,Racine,3,42.7313756,-87.7834769
"Burlington, NC",US,NC,Burlington,3,36.0941745,-79.4346607
"ViewParkWindsorHills, CA",US,CA,View Park Windsor Hills,2,33.9954683,-118.3510081
"DiplomaticPostOffice, AE",US,AE,Diplomatic Post Office,2,,
"NorthBrunswickTownship, NJ",US,NJ,North Brunswick Township,2,40.4539249,-74.4765450
"NorwoodYoungAmerica, MN",US,MN,Norwood Young America,2,44.7735732,-93.9216348
"RichmondHeights, MO",US,MO,Richmond Heights,2,38.6282707,-90.3191285
"BossierCity, LA",US,LA,Bossier City,2,32.5158870,-93.7336536
"FoxRiverGrove, IL",US,IL,Fox River Grove,2,42.2008575,-88.2145259
"LaCrescenta, CA",US,CA,La Crescenta,2,34.2304290,-118.2350733
"MarcoIsland, FL",US,FL,Marco Island,2,25.9372513,-81.7157300
"Gilbertsville, PA",US,PA,Gilbertsville,2,40.3232451,-75.6080969
"HarkerHeights, TX",US,TX,Harker Heights,2,31.0746347,-97.6590473
"SturgeonBay, WI",US,WI,Sturgeon Bay,2,44.8341639,-87.3770420
"CliffsidePark, NJ",US,NJ,Cliffside Park,2,40.8214894,-73.9876388
"Slingerlands, NY",US,NY,Slingerlands,2,42.6403738,-73.8553445
"IndianWells, CA",US,CA,Indian Wells,2,33.7217965,-116.3383030
"StevensPoint, WI",US,WI,Stevens Point,2,44.5234467,-89.5844457
"WestMilford, NJ",US,NJ,West Milford,2,41.1312069,-74.3673748
"NewPhiladelphia, OH",US,OH,New Philadelphia,2,40.4897871,-81.4456706
"NorthHighlands, CA",US,CA,North Highlands,2,38.6857362,-121.3721745
"StevensonRanch, CA",US,CA,Stevenson Ranch,2,34.3881783,-118.5853957
"LosAlamitos, CA",US,CA,Los Alamitos,2,33.8038865,-118.0772433
"BriarcliffManor, NY",US,NY,Briarcliff Manor,2,41.1456512,-73.8237456
"NorthPotomac, MD",US,MD,North Potomac,2,39.0985182,-77.2377429
"SaintMichael, MN",US,MN,Saint Michael,2,45.2102020,-93.6648083
"EmeraldHills, CA",US,CA,Emerald Hills,2,32.7167187,-117.0811410
"Farmingville, NY",US,NY,Farmingville,2,40.8406525,-73.0349423
"Philipsburg, PA",US,PA,Philipsburg,2,40.8871498,-78.2110094
"MunroeFalls, OH",US,OH,Munroe Falls,2,41.1390960,-81.4400161
"WallTownship, NJ",US,NJ,Wall Township,2,40.1743052,-74.0902219
"PeachtreeCity, GA",US,GA,Peachtree City,2,33.3975472,-84.5898256
"BuffaloGrove, IL",US,IL,Buffalo Grove,2,42.1544205,-87.9589621
"ChagrinFalls, OH",US,OH,Chagrin Falls,2,41.4365890,-81.3855058
"PortHueneme, CA",US,CA,Port Hueneme,2,34.1477558,-119.1951559
"Forestville, CA",US,CA,Forestville,2,38.4838305,-122.8856606
"HuberHeights, OH",US,OH,Huber Heights,2,39.8590241,-84.1112699
"BrooklynPark, MN",US,MN,Brooklyn Park,2,45.1004807,-93.3443585
"TerracePark, OH",US,OH,Terrace Park,2,39.1592269,-84.3071602
"OlympiaFields, IL",US,IL,Olympia Fields,2,41.5164045,-87.7028957
"Morganville, NJ",US,NJ,Morganville,2,40.3558903,-74.2492646
"GrandIsland, NY",US,NY,Grand Island,2,43.0183219,-78.9636394
"ElDoradoHills, CA",US,CA,El Dorado Hills,2,38.6851928,-121.0604471
"Washingtonville, NY",US,NY,Washingtonville,2,41.4313088,-74.1659436
"CollegePark, GA",US,GA,College Park,2,33.6534427,-84.4493725
"OaklandPark, FL",US,FL,Oakland Park,2,26.1723065,-80.1319893
"HasbrouckHeights, NJ",US,NJ,Hasbrouck Heights,2,40.8579293,-74.0816693
"MissionHills, CA",US,CA,Mission Hills,2,34.6875840,-120.4390175
"EastWenatchee, WA",US,WA,East Wenatchee,2,47.4156824,-120.2931260
"CastleHayne, NC",US,NC,Castle Hayne,2,34.3548975,-77.9065508
"WillowGrove, PA",US,PA,Willow Grove,2,40.1507046,-75.1162306
"JurupaValley, CA",US,CA,Jurupa Valley,2,33.9798472,-117.4515754
"NorthRidgeville, OH",US,OH,North Ridgeville,2,41.3894905,-82.0190321
"WichitaFalls, TX",US,TX,Wichita Falls,2,33.9004572,-98.5020777
"EastHanover, NJ",US,NJ,East Hanover,2,40.8200998,-74.3648731
"Hainesville, IL",US,IL,Hainesville,2,42.3434224,-88.0591482
"Collingswood, NJ",US,NJ,Collingswood,2,39.913655,-75.0647602
"GardenRidge, TX",US,TX,Garden Ridge,2,29.6346708,-98.3052907
"MoncksCorner, SC",US,SC,Moncks Corner,2,33.1960027,-80.0131374
"MelrosePark, IL",US,IL,Melrose Park,2,41.9002990,-87.8569745
"MidwestCity, OK",US,OK,Midwest City,2,35.4495097,-97.3967025
"Bridgewater, MA",US,MA,Bridgewater,2,41.9848989,-70.9653262
"Philadelphia, AL",US,AL,Philadelphia,2,33.9282576,-85.5444049
"DullesTownCenter, VA",US,VA,Dulles Town Center,2,39.0262670,-77.4167521
"LehighAcres, FL",US,FL,Lehigh Acres,2,26.6040585,-81.6581333
"OttawaHills, OH",US,OH,Ottawa Hills,2,41.6642169,-83.6432694
"BayHarborIslands, FL",US,FL,Bay Harbor Islands,2,25.8875948,-80.1311564
"Greencastle, PA",US,PA,Greencastle,2,39.7902158,-77.7303349
"OaklandGardens, NY",US,NY,Oakland Gardens,2,40.7539910,-73.7659660
"SouthPlainfield, NJ",US,NJ,South Plainfield,2,40.5792701,-74.4115401
"Hummelstown, PA",US,PA,Hummelstown,2,40.2698934,-76.7156377
"ProvidenceForge, VA",US,VA,Providence Forge,2,37.4424264,-77.0439583
"NorthPlains, OR",US,OR,North Plains,2,45.5973123,-122.9936260
"Wallingford, PA",US,PA,Wallingford,2,39.9036359,-75.3716623
"LongboatKey, FL",US,FL,Longboat Key,2,27.4125417,-82.6589881
"ThompsonsStation, TN",US,TN,Thompsons Station,2,35.7902624,-86.8665414
"NorthLiberty, IA",US,IA,North Liberty,2,41.7478297,-91.6064397
"MonroeTownship, NJ",US,NJ,Monroe Township,2,40.3357560,-74.4334464
"MidlandPark, NJ",US,NJ,Midland Park,2,40.9893112,-74.1401008
"BloomfieldTownship, MI",US,MI,Bloomfield Township,2,43.9209881,-82.8246645
"HollySprings, GA",US,GA,Holly Springs,2,34.1739857,-84.5013187
"MiamiSprings, FL",US,FL,Miami Springs,2,25.8223198,-80.2894950
"SaintClairShores, MI",US,MI,Saint Clair Shores,2,42.4969652,-82.8890965
"NewburyPark, CA",US,CA,Newbury Park,2,34.1836710,-118.9118300
"BlueSprings, MO",US,MO,Blue Springs,2,39.0173160,-94.2822650
"GrandIsland, NE",US,NE,Grand Island,2,40.9242710,-98.3386850
"FranklinLakes, NJ",US,NJ,Franklin Lakes,2,41.0167639,-74.2057012
"Lincolnshire, IL",US,IL,Lincolnshire,2,42.1946143,-87.9141456
"EagleMountain, UT",US,UT,Eagle Mountain,2,40.3093488,-112.0119825
"HappyValley, OR",US,OR,Happy Valley,2,45.4286790,-122.4971740
"ClarksSummit, PA",US,PA,Clarks Summit,2,41.4941161,-75.7034130
"GrandRapids, MN",US,MN,Grand Rapids,2,47.2371660,-93.5302140
"Davidsonville, MD",US,MD,Davidsonville,2,38.9034143,-76.652697
"LibertyTownship, OH",US,OH,Liberty Township,2,39.4009490,-84.4097355
"Robbinsdale, MN",US,MN,Robbinsdale,2,45.0254628,-93.3329741
"VineyardHaven, MA",US,MA,Vineyard Haven,2,41.4542914,-70.6038026
"MountainBrook, AL",US,AL,Mountain Brook,2,31.8136032,-85.9474584
"ForkedRiver, NJ",US,NJ,Forked River,2,39.8246756,-74.1479701
"Nolensville, TN",US,TN,Nolensville,2,35.9434064,-86.651227
"CorteMadera, CA",US,CA,Corte Madera,2,37.9254806,-122.5274750
"SaintAlbans, WV",US,WV,Saint Albans,2,38.3856488,-81.8362410
"TarponSprings, FL",US,FL,Tarpon Springs,2,28.1470965,-82.7563670
"MiddleRiver, MD",US,MD,Middle River,2,39.3416961,-76.4271818
"MelbourneBeach, FL",US,FL,Melbourne Beach,2,28.0684067,-80.5607951
"WillowStreet, PA",US,PA,Willow Street,2,39.9810928,-76.2698300
"Greeneville, TN",US,TN,Greeneville,2,36.1653021,-82.8251541
"SevernaPark, MD",US,MD,Severna Park,2,39.0826193,-76.5719676
"HighlandHeights, OH",US,OH,Highland Heights,2,41.5519950,-81.4784520
"MaysLanding, NJ",US,NJ,Mays Landing,2,39.4527860,-74.7246950
"EssexJunction, VT",US,VT,Essex Junction,2,44.4906817,-73.1113600
"EastElmhurst, NY",US,NY,East Elmhurst,2,40.7612123,-73.8651358
"HighlandFalls, NY",US,NY,Highland Falls,2,41.3692605,-73.9662504
"Southington, CT",US,CT,Southington,2,41.6156735,-72.8611283
"RiverdalePark, MD",US,MD,Riverdale Park,2,38.9689951,-76.9368966
"FlowerMound, TX",US,TX,Flower Mound,2,33.0283854,-97.0867203
"SunsetBeach, NC",US,NC,Sunset Beach,2,33.8807280,-78.5122310
"Collegeville, PA",US,PA,Collegeville,2,40.1809709,-75.4533548
"Hillsborough, CA",US,CA,Hillsborough,2,37.5549369,-122.3588601
"NeptuneCity, NJ",US,NJ,Neptune City,2,40.2001133,-74.0279152
"SouthPortland, ME",US,ME,South Portland,2,43.6382443,-70.2529189
"HowardBeach, NY",US,NY,Howard Beach,2,40.6610254,-73.8295605
"SpringValley, CA",US,CA,Spring Valley,2,32.7295705,-116.9668895
"ChattahoocheeHills, GA",US,GA,Chattahoochee Hills,2,33.5790874,-84.7686732
"Madisonville, KY",US,KY,Madisonville,2,37.3803733,-87.4947074
"Barboursville, WV",US,WV,Barboursville,2,38.4107901,-82.2921704
"RockvilleCentre, NY",US,NY,Rockville Centre,2,40.6574186,-73.6450664
"EastStroudsburg, PA",US,PA,East Stroudsburg,2,40.9995386,-75.1812913
"Edwardsville, IL",US,IL,Edwardsville,2,38.7941616,-90.0002789
"NorthReading, MA",US,MA,North Reading,2,42.5750939,-71.0786653
"Trumansburg, NY",US,NY,Trumansburg,2,42.5352846,-76.6549352
"ClintonTownship, MI",US,MI,Clinton Township,2,42.0554875,-83.9478911
"Castroville, TX",US,TX,Castroville,2,29.3433354,-98.8835475
"Taylorsville, UT",US,UT,Taylorsville,2,40.6667185,-111.9542729
"PleasantValley, NY",US,NY,Pleasant Valley,2,41.7583875,-73.8020160
"ElkGroveVillage, IL",US,IL,Elk Grove Village,2,42.0087978,-87.9414608
"MonmouthJunction, NJ",US,NJ,Monmouth Junction,2,40.3840222,-74.5330840
"FloweryBranch, GA",US,GA,Flowery Branch,2,34.1851017,-83.9251809
"Hollidaysburg, PA",US,PA,Hollidaysburg,2,40.4417451,-78.399913
"Lambertville, NJ",US,NJ,Lambertville,2,40.3557019,-74.9448508
"SouthwestRanches, FL",US,FL,Southwest Ranches,2,26.0586543,-80.3381531
"ChestnutHill, MA",US,MA,Chestnut Hill,2,42.3234735,-71.1639159
"GrossePointeWoods, MI",US,MI,Grosse Pointe Woods,2,42.4435616,-82.9069508
"Fisherville, KY",US,KY,Fisherville,2,38.1915552,-85.4669013
"NorthCanton, OH",US,OH,North Canton,2,40.8758910,-81.4023356
"Weatherford, OK",US,OK,Weatherford,2,35.5226547,-98.7196225
"SaintClairsville, OH",US,OH,Saint Clairsville,2,40.0806266,-80.9000916
"HialeahGardens, FL",US,FL,Hialeah Gardens,2,25.8650961,-80.3244958
"EastWindsor, NJ",US,NJ,East Windsor,2,40.2682199,-74.5409597
"Niuyakahistorical, AL",US,AL,Niuyakahistorical,2,,
"Statesville, NC",US,NC,Statesville,2,35.8027909,-80.8548368
"PortAngeles, WA",US,WA,Port Angeles,2,48.1181460,-123.4307410
"AtlanticHighlands, NJ",US,NJ,Atlantic Highlands,2,40.4078865,-74.0343060
"Peterborough, NH",US,NH,Peterborough,2,42.8778176,-71.949409
"FranklinSquare, NY",US,NY,Franklin Square,2,40.7002360,-73.6764480
"PortOrchard, WA",US,WA,Port Orchard,2,47.5315625,-122.6384056
"WestSaintPaul, MN",US,MN,West Saint Paul,2,44.9101545,-93.0802073
"NewSmyrnaBeach, FL",US,FL,New Smyrna Beach,2,29.0258132,-80.9271271
"NorthRiverside, IL",US,IL,North Riverside,2,41.8468600,-87.8152024
"DrippingSprings, TX",US,TX,Dripping Springs,2,30.1902067,-98.0866781
"Mountainside, NJ",US,NJ,Mountainside,2,40.6671857,-74.3507301
"Pipersville, PA",US,PA,Pipersville,2,40.4173017,-75.1484775
"SaintJoseph, MN",US,MN,Saint Joseph,2,45.5645229,-94.3180516
"NorthAurora, IL",US,IL,North Aurora,2,41.8061399,-88.3272952
"NewFranklin, OH",US,OH,New Franklin,2,40.9526931,-81.5659370
"FarRockaway, NY",US,NY,Far Rockaway,2,40.6053825,-73.7551326
"SteamboatSprings, CO",US,CO,Steamboat Springs,2,40.4848003,-106.8317350
"Pleasantville, NY",US,NY,Pleasantville,2,41.1342531,-73.7922093
"ImperialBeach, CA",US,CA,Imperial Beach,2,32.5838930,-117.1130487
"Cockeysville, MD",US,MD,Cockeysville,2,39.4785983,-76.6502049
"OliveBranch, MS",US,MS,Olive Branch,2,34.9617605,-89.8295315
"Farmingdale, NY",US,NY,Farmingdale,2,40.7357106,-73.4417128
"NewPortRichey, FL",US,FL,New Port Richey,2,28.2441768,-82.7192671
"Canandaigua, NY",US,NY,Canandaigua,2,42.8767734,-77.275818
"Meridianville, AL",US,AL,Meridianville,2,34.8703223,-86.5713609
"Killingworth, CT",US,CT,Killingworth,2,41.3572147,-72.6125806
"PinellasPark, FL",US,FL,Pinellas Park,2,27.8428025,-82.6995444
"WillistonPark, NY",US,NY,Williston Park,2,40.7564900,-73.6448513
"HoneoyeFalls, NY",US,NY,Honeoye Falls,2,42.9522855,-77.5902759
"LittleSilver, NJ",US,NJ,Little Silver,2,40.3367769,-74.0470837
"PortChester, NY",US,NY,Port Chester,2,40.9924338,-73.6755052
"Burtonsville, MD",US,MD,Burtonsville,2,39.1112192,-76.9474755
"LittleChute, WI",US,WI,Little Chute,2,44.2799872,-88.3184394
"SaintLouisPark, MN",US,MN,Saint Louis Park,2,44.9475726,-93.3569023
"LauderdalebytheSea, FL",US,FL,Lauderdalebythe Sea,2,,
"Kernersville, NC",US,NC,Kernersville,2,36.1278411,-80.082519
"Marlborough, MA",US,MA,Marlborough,2,42.3271758,-71.5230386
"UniversityPlace, WA",US,WA,University Place,2,47.2258172,-122.5371325
"SanJuanBautista, CA",US,CA,San Juan Bautista,2,36.8455173,-121.5379890
"IslandHeights, NJ",US,NJ,Island Heights,2,39.9420626,-74.1498616
"Pickerington, OH",US,OH,Pickerington,2,39.8767677,-82.7554209
"GrossePointeShores, MI",US,MI,Grosse Pointe Shores,2,42.4367034,-82.8768586
"Albertville, AL",US,AL,Albertville,2,34.2310427,-86.2522889
"EastFalmouth, MA",US,MA,East Falmouth,2,41.5786678,-70.5587024
"BoulderCity, NV",US,NV,Boulder City,2,35.9776606,-114.8377351
"NorthArlington, NJ",US,NJ,North Arlington,2,40.7884340,-74.1331988
"GrossePointeFarms, MI",US,MI,Grosse Pointe Farms,2,42.4092038,-82.8918587
"MendotaHeights, MN",US,MN,Mendota Heights,2,44.8835768,-93.1382749
"NorthBabylon, NY",US,NY,North Babylon,2,40.7304410,-73.3263791
"RiversidePark, NJ",US,NJ,Riverside Park,2,40.0384448,-74.9746136
"BowlingGreen, OH",US,OH,Bowling Green,2,41.3747744,-83.6513229
"Chillicothe, OH",US,OH,Chillicothe,2,39.3891816,-83.0176457
"OceanShores, WA",US,WA,Ocean Shores,2,46.9737030,-124.1562770
"MontBelvieu, TX",US,TX,Mont Belvieu,2,29.8477222,-94.8907580
"Belchertown, MA",US,MA,Belchertown,2,42.2660051,-72.4101134
"LakeStevens, WA",US,WA,Lake Stevens,2,48.0197794,-122.0660914
"Zephyrhills, FL",US,FL,Zephyrhills,2,28.2252009,-82.1711417
"Westminster, CA",US,CA,Westminster,2,33.7470835,-118.0118729
"Plattsburgh, NY",US,NY,Plattsburgh,2,44.6967028,-73.4464301
"SharonSprings, NY",US,NY,Sharon Springs,2,42.7959074,-74.6170860
"PoconoSummit, PA",US,PA,Pocono Summit,2,41.1112446,-75.3863812
"WindsorMill, MD",US,MD,Windsor Mill,2,39.3328346,-76.7594551
"EastGrandRapids, MI",US,MI,East Grand Rapids,2,42.9412024,-85.6097309
"Youngsville, NC",US,NC,Youngsville,2,36.0371411,-78.4902714
"ColdSpringHarbor, NY",US,NY,Cold Spring Harbor,2,40.8601065,-73.4529025
"SacketsHarbor, NY",US,NY,Sackets Harbor,2,43.9461710,-76.1190930
"SouthEuclid, OH",US,OH,South Euclid,2,41.5231076,-81.5184553
"EastNorthport, NY",US,NY,East Northport,2,40.8809380,-73.3194530
"Christiansted, VI",US,VI,Christiansted,2,17.7444219,-64.7075807
"NorthBellmore, NY",US,NY,North Bellmore,2,40.6892935,-73.5369169
"SouthRiding, VA",US,VA,South Riding,2,38.9125645,-77.5109911
"RockawayPark, NY",US,NY,Rockaway Park,2,40.5796663,-73.8349986
"BerrienSprings, MI",US,MI,Berrien Springs,2,41.9464336,-86.3388965
"MountVernon, WA",US,WA,Mount Vernon,2,48.4200462,-122.3264200
"AuburnHills, MI",US,MI,Auburn Hills,2,42.6875323,-83.2341028
"Wethersfield, CT",US,CT,Wethersfield,2,41.707785,-72.6713448
"Cinnaminson, NJ",US,NJ,Cinnaminson,2,40.0166151,-74.9999754
"Schererville, IN",US,IN,Schererville,2,41.5191804,-87.4705342
"MountainTop, PA",US,PA,Mountain Top,2,41.1752442,-75.8802124
"FreshMeadows, NY",US,NY,Fresh Meadows,2,40.7348246,-73.7934668
"NewProvidence, NJ",US,NJ,New Providence,2,40.6984348,-74.4015405
"CharlesTown, WV",US,WV,Charles Town,2,39.2891836,-77.8595810
"LakeForestPark, WA",US,WA,Lake Forest Park,2,47.7567679,-122.2809623
"SmithsStation, AL",US,AL,Smiths Station,2,32.5401394,-85.0985474
"Harleysville, PA",US,PA,Harleysville,2,40.278783,-75.3866377
"BoulderCreek, CA",US,CA,Boulder Creek,2,37.1260578,-122.1221869
"LakeElsinore, CA",US,CA,Lake Elsinore,2,33.6680772,-117.3272615
"Baldwinsville, NY",US,NY,Baldwinsville,2,43.1463278,-76.3214539
"Roy, UT",US,UT,Roy,2,41.1887378,-112.0394077
"Elmsford, NY",US,NY,Elmsford,2,41.0428191,-73.8343799
"BlueAsh, OH",US,OH,Blue Ash,2,39.2320073,-84.3782817
"WoodRidge, NJ",US,NJ,Wood Ridge,2,40.8506494,-74.0903893
"Franklin, WI",US,WI,Franklin,2,44.2127373,-91.1237621
"GlenEllen, CA",US,CA,Glen Ellen,2,38.3555330,-122.5390729
"Snoqualmie, WA",US,WA,Snoqualmie,2,47.5405764,-121.8694904
"Kerrville, TX",US,TX,Kerrville,2,30.04695,-99.14064
"WhiteBluff, TN",US,TN,White Bluff,2,36.1075593,-87.2208418
"Fords, NJ",US,NJ,Fords,2,40.5374535,-74.3017451
"Westwood, NJ",US,NJ,Westwood,2,40.9907567,-74.0328742
"Verona, PA",US,PA,Verona,2,40.5019119,-79.8407638
"Pinole, CA",US,CA,Pinole,2,37.9910397,-122.2865576
"Smithfield, VA",US,VA,Smithfield,2,36.996988,-76.6306203
"Dothan, AL",US,AL,Dothan,2,31.2307512,-85.3872204
"Aromas, CA",US,CA,Aromas,2,36.8763996,-121.6430036
"Denver, NC",US,NC,Denver,2,35.542214,-81.0371024
"Hanford, CA",US,CA,Hanford,2,36.3260774,-119.652007
"Sayville, NY",US,NY,Sayville,2,40.745349,-73.0885161
"Bellmore, NY",US,NY,Bellmore,2,40.653886,-73.5288194
"VillaRica, GA",US,GA,Villa Rica,2,33.7320520,-84.9191081
"FortThomas, KY",US,KY,Fort Thomas,2,39.0786242,-84.4483432
"Broussard, LA",US,LA,Broussard,2,30.1352285,-91.967338
"Grinnell, IA",US,IA,Grinnell,2,41.7511199,-92.7198486
"SiouxCity, IA",US,IA,Sioux City,2,42.4966815,-96.4058782
"ElCentro, CA",US,CA,El Centro,2,32.7920000,-115.5630510
"Orangevale, CA",US,CA,Orangevale,2,38.6981531,-121.2228214
"Abbotsford, BC",CA,BC,Abbotsford,2,49.116878,-122.276472
"Bradford, VT",US,VT,Bradford,2,43.992311,-72.1263932
"LongValley, NJ",US,NJ,Long Valley,2,40.7816813,-74.7592328
"Nederland, TX",US,TX,Nederland,2,29.9794051,-94.012075
"Waterloo, IA",US,IA,Waterloo,2,42.4972075,-92.3383692
"VillaPark, CA",US,CA,Villa Park,2,33.8147541,-117.8206235
"Jeannette, PA",US,PA,Jeannette,2,40.3354215,-79.5969362
"Jackson, WI",US,WI,Jackson,2,45.9229943,-92.2288206
"Garwood, NJ",US,NJ,Garwood,2,40.6525242,-74.325085
"Versailles, KY",US,KY,Versailles,2,38.0609457,-84.7244352
"Crestline, CA",US,CA,Crestline,2,34.2475493,-117.2860371
"Burlington, ON",CA,ON,Burlington,2,43.3407206,-79.8028814
"NewMarket, MD",US,MD,New Market,2,39.3827893,-77.2726393
"Zion, IL",US,IL,Zion,2,42.4492086,-87.8179787
"Bulverde, TX",US,TX,Bulverde,2,29.7381296,-98.4553673
"Solon, OH",US,OH,Solon,2,41.3557865,-81.4004436
"Hyannis, MA",US,MA,Hyannis,2,41.6557771,-70.2798537
"Newfield, NY",US,NY,Newfield,2,42.357703,-76.5912377
"Bedford, OH",US,OH,Bedford,2,41.4020886,-81.5249226
"Steilacoom, WA",US,WA,Steilacoom,2,47.1726474,-122.6019665
"MorganCity, LA",US,LA,Morgan City,2,29.6993748,-91.2067700
"Sylmar, CA",US,CA,Sylmar,2,34.3078363,-118.4404079
"Leeds, ENG",GB,ENG,Leeds,2,53.794414,-1.548621
"Austell, GA",US,GA,Austell,2,33.8133806,-84.6338158
"Lincoln, MA",US,MA,Lincoln,2,42.4137771,-71.325504
"WhiteHall, AR",US,AR,White Hall,2,34.2752744,-92.0917001
"Poquoson, VA",US,VA,Poquoson,2,37.1287605,-76.3800639
"Tarrytown, NY",US,NY,Tarrytown,2,41.0762153,-73.8649353
"Temperance, MI",US,MI,Temperance,2,41.76476,-83.5722279
"Niskayuna, NY",US,NY,Niskayuna,2,42.8083118,-73.8752418
"Mentor, OH",US,OH,Mentor,2,41.678902,-81.3384874
"Monmouth, ME",US,ME,Monmouth,2,44.2778478,-70.0308851
"Pomona, NY",US,NY,Pomona,2,41.1673487,-74.0495221
"NewMarket, AL",US,AL,New Market,2,34.8957620,-86.4150422
"Clark, NJ",US,NJ,Clark,2,40.631426,-74.3040758
"Paramus, NJ",US,NJ,Paramus,2,40.9164615,-74.0713478
"Saginaw, MI",US,MI,Saginaw,2,43.4200387,-83.9490365
"Matteson, IL",US,IL,Matteson,2,41.4986288,-87.702391
"Eldersburg, MD",US,MD,Eldersburg,2,39.4137459,-76.9474188
"Orefield, PA",US,PA,Orefield,2,40.6417095,-75.5893363
"Patchogue, NY",US,NY,Patchogue,2,40.7618286,-73.0157546
"NewTown, PA",US,PA,New Town,2,40.8492247,-78.2614038
"Blacklick, OH",US,OH,Blacklick,2,39.9924307,-82.8085722
"Bokeelia, FL",US,FL,Bokeelia,2,26.670581,-82.134579
"Weslaco, TX",US,TX,Weslaco,2,26.15693,-97.98986
"Hayden, ID",US,ID,Hayden,2,47.7812861,-116.6952189
"Brewster, NY",US,NY,Brewster,2,41.3943918,-73.6170896
"Liberty, MO",US,MO,Liberty,2,39.2011146,-94.389117
"Malvern, PA",US,PA,Malvern,2,40.0363469,-75.5155215
"Opelousas, LA",US,LA,Opelousas,2,30.5544108,-92.0998865
"Hamilton, ON",CA,ON,Hamilton,2,43.2664665,-79.8643436
"CoonRapids, MN",US,MN,Coon Rapids,2,45.1728923,-93.3023898
"Fenton, MI",US,MI,Fenton,2,42.7845509,-83.7331893
"Elizabeth, NJ",US,NJ,Elizabeth,2,40.667417,-74.2155129
"RidleyPark, PA",US,PA,Ridley Park,2,39.8812236,-75.3237993
"Westfield, MA",US,MA,Westfield,2,42.1339673,-72.7993918
"Amherst, MA",US,MA,Amherst,2,42.3752202,-72.5116233
"Waunakee, WI",US,WI,Waunakee,2,43.2014796,-89.4438938
"Woodway, TX",US,TX,Woodway,2,31.5222995,-97.231615
"Evergreen, CO",US,CO,Evergreen,2,39.6219921,-105.3330442
"Nashville, NC",US,NC,Nashville,2,35.9799202,-77.9747066
"Billerica, MA",US,MA,Billerica,2,42.5608443,-71.2741943
"Magnolia, AR",US,AR,Magnolia,2,33.2646594,-93.2005181
"Oakdale, NY",US,NY,Oakdale,2,40.738497,-73.1352185
"Walden, NY",US,NY,Walden,2,41.568541,-74.1827973
"Dover, NJ",US,NJ,Dover,2,40.8836475,-74.555491
"Fairhaven, MA",US,MA,Fairhaven,2,41.6433617,-70.9054202
"Northglenn, CO",US,CO,Northglenn,2,39.9025995,-104.960123
"Hurricane, WV",US,WV,Hurricane,2,38.4380175,-82.0049059
"Lucas, TX",US,TX,Lucas,2,30.0031154,-94.0681362
"Stanton, CA",US,CA,Stanton,2,33.7992611,-118.0041799
"NewHope, PA",US,PA,New Hope,2,40.3642728,-74.9512785
"Montgomery, TX",US,TX,Montgomery,2,30.3882613,-95.6963355
"Newburgh, NY",US,NY,Newburgh,2,41.5008167,-74.0046184
"Tooele, UT",US,UT,Tooele,2,40.5307776,-112.29828
"Scranton, PA",US,PA,Scranton,2,41.4064465,-75.6577499
"FortLupton, CO",US,CO,Fort Lupton,2,40.0847055,-104.8130270
"Brewster, MA",US,MA,Brewster,2,41.744554,-70.1097407
"Copley, OH",US,OH,Copley,2,41.0993192,-81.6563041
"Upton, MA",US,MA,Upton,2,42.1695401,-71.6203439
"Stillwater, MN",US,MN,Stillwater,2,45.0359588,-92.8268847
"Damascus, MD",US,MD,Damascus,2,39.2694715,-77.1968941
"Cresco, PA",US,PA,Cresco,2,41.1588531,-75.2797485
"DixHills, NY",US,NY,Dix Hills,2,40.8028470,-73.3371556
"Hudson, OH",US,OH,Hudson,2,41.2559942,-81.4139383
"PuntaGorda, FL",US,FL,Punta Gorda,2,26.9351529,-82.0512058
"Secane, PA",US,PA,Secane,2,39.9157428,-75.3098796
"SouthMiami, FL",US,FL,South Miami,2,25.7076017,-80.2933846
"Seguin, TX",US,TX,Seguin,2,29.5751226,-97.9970849
"Foley, AL",US,AL,Foley,2,30.4286454,-87.7018923
"Clemmons, NC",US,NC,Clemmons,2,36.0037767,-80.3817723
"Aberdeen, MD",US,MD,Aberdeen,2,39.5084772,-76.1631791
"Bonita, CA",US,CA,Bonita,2,32.6649141,-117.0170334
"CrossRoads, TX",US,TX,Cross Roads,2,33.2312781,-97.0091144
"StonyBrook, NY",US,NY,Stony Brook,2,40.9084820,-73.1325471
"Alpena, MI",US,MI,Alpena,2,45.0616794,-83.4327528
"Gorham, ME",US,ME,Gorham,2,43.687847,-70.4215871
"Lakewood, WA",US,WA,Lakewood,2,47.1535718,-122.4979497
"Camillus, NY",US,NY,Camillus,2,43.039233,-76.3040965
"Wayland, MA",US,MA,Wayland,2,42.3428578,-71.3757443
